날짜,철광석가격,철광석변화율,열연선물가격,열연선물변화율,유연탄가격,유연탄변화율,pmi,pmi변화율
2017-07-21,65.19,-0.458085204,617,-0.483870968,72.83,2.21754386,51.4,-0.580270793
2017-07-24,65.39,0.306795521,620,0.486223663,74.28,1.9909378,51.4,-0.580270793
2017-07-25,65.59,0.305857165,617,-0.483870968,74.28,1.9909378,51.4,-0.580270793
2017-07-26,65.54,-0.076231133,617,0,74.28,1.9909378,51.4,-0.580270793
2017-07-27,65.74,0.305157156,617,0,74.28,1.9909378,51.4,-0.580270793
2017-07-28,65.87,0.197748707,617,0,74.28,1.9909378,51.4,-0.580270793
2017-07-31,66.22,0.531349628,615,-0.324149109,74.66,0.511577814,51.4,-0.580270793
2017-08-01,71.57,8.079130172,628,2.113821138,74.66,0.511577814,51.7,0.583657588
2017-08-02,72.06,0.684644404,625,-0.477707006,74.66,0.511577814,51.7,0.583657588
2017-08-03,72.37,0.430197058,625,0,74.66,0.511577814,51.7,0.583657588
2017-08-04,73.48,1.533784717,628,0.48,74.66,0.511577814,51.7,0.583657588
2017-08-07,74.65,1.592270005,620,-1.27388535,74.83,0.227698902,51.7,0.583657588
2017-08-08,75.37,0.964501005,625,0.806451613,74.83,0.227698902,51.7,0.583657588
2017-08-09,74.8,-0.756269073,620,-0.8,74.83,0.227698902,51.7,0.583657588
2017-08-10,74.88,0.106951872,619,-0.161290323,74.83,0.227698902,51.7,0.583657588
2017-08-11,73.76,-1.495726496,619,0,74.83,0.227698902,51.7,0.583657588
2017-08-14,73.45,-0.420281996,619,0,74.95,0.160363491,51.7,0.583657588
2017-08-15,73.35,-0.136147039,619,0,74.95,0.160363491,51.7,0.583657588
2017-08-16,73.36,0.013633265,621,0.323101777,74.95,0.160363491,51.7,0.583657588
2017-08-17,74.14,1.063249727,621,0,74.95,0.160363491,51.7,0.583657588
2017-08-18,74.4,0.350687888,621,0,74.95,0.160363491,51.7,0.583657588
2017-08-21,74.39,-0.01344086,621,0,75.14,0.253502335,51.7,0.583657588
2017-08-22,74.89,0.672133351,621,0,75.14,0.253502335,51.7,0.583657588
2017-08-23,74.82,-0.093470423,621,0,75.14,0.253502335,51.7,0.583657588
2017-08-24,74.99,0.227211975,621,0,75.14,0.253502335,51.7,0.583657588
2017-08-25,74.97,-0.026670223,621,0,75.14,0.253502335,51.7,0.583657588
2017-08-28,75.03,0.080032013,621,0,76.1,1.277615118,51.7,0.583657588
2017-08-29,75.05,0.026656004,621,0,76.1,1.277615118,51.7,0.583657588
2017-08-30,75.08,0.039973351,621,0,76.1,1.277615118,51.7,0.583657588
2017-08-31,75.11,0.039957379,621,0,76.1,1.277615118,51.7,0.583657588
2017-09-01,77.77,3.541472507,621,0,76.1,1.277615118,52.4,1.353965184
2017-09-05,77.68,-0.115725858,621,0,77.3,1.576872536,52.4,1.353965184
2017-09-06,76.27,-1.815139032,632,1.771336554,77.3,1.576872536,52.4,1.353965184
2017-09-07,75.36,-1.193129671,634,0.316455696,77.3,1.576872536,52.4,1.353965184
2017-09-08,74.71,-0.862526539,638,0.630914826,77.3,1.576872536,52.4,1.353965184
2017-09-11,74.78,0.093695623,644,0.940438871,78.5,1.552393273,52.4,1.353965184
2017-09-12,75.22,0.588392618,640,-0.621118012,78.5,1.552393273,52.4,1.353965184
2017-09-13,74.94,-0.372241425,638,-0.3125,78.5,1.552393273,52.4,1.353965184
2017-09-14,73.7,-1.654657059,638,0,78.5,1.552393273,52.4,1.353965184
2017-09-15,73.5,-0.271370421,638,0,78.5,1.552393273,52.4,1.353965184
2017-09-18,73.84,0.462585034,633,-0.78369906,80.85,2.993630573,52.4,1.353965184
2017-09-19,71.8,-2.762730228,627,-0.947867299,80.85,2.993630573,52.4,1.353965184
2017-09-20,71.96,0.222841226,625,-0.318979266,80.85,2.993630573,52.4,1.353965184
2017-09-21,72.06,0.138966092,624,-0.16,80.85,2.993630573,52.4,1.353965184
2017-09-22,71.55,-0.707743547,620,-0.641025641,80.85,2.993630573,52.4,1.353965184
2017-09-25,70.5,-1.467505241,620,0,81.6,0.927643785,52.4,1.353965184
2017-09-26,70.94,0.624113475,620,0,81.6,0.927643785,52.4,1.353965184
2017-09-27,70.56,-0.535663941,620,0,81.6,0.927643785,52.4,1.353965184
2017-09-28,70,-0.793650794,620,0,81.6,0.927643785,52.4,1.353965184
2017-09-29,69.77,-0.328571429,620,0,81.6,0.927643785,52.4,1.353965184
2017-10-02,62.43,-10.52028092,620,0,82.05,0.551470588,51.6,-1.526717557
2017-10-03,62.86,0.688771424,596,-3.870967742,82.05,0.551470588,51.6,-1.526717557
2017-10-04,62.95,0.14317531,599,0.503355705,82.05,0.551470588,51.6,-1.526717557
2017-10-05,62.84,-0.174741859,599,0,82.05,0.551470588,51.6,-1.526717557
2017-10-06,63.27,0.68427753,595,-0.667779633,82.05,0.551470588,51.6,-1.526717557
2017-10-09,61.26,-3.176861072,595,0,83.54,1.815965874,51.6,-1.526717557
2017-10-10,60.18,-1.762977473,606,1.848739496,83.54,1.815965874,51.6,-1.526717557
2017-10-11,59.26,-1.528747092,605,-0.165016502,83.54,1.815965874,51.6,-1.526717557
2017-10-12,59.83,0.961862977,604,-0.165289256,83.54,1.815965874,51.6,-1.526717557
2017-10-13,60.63,1.337121845,600,-0.662251656,83.54,1.815965874,51.6,-1.526717557
2017-10-16,61.16,0.874154709,600,0,83.72,0.215465645,51.6,-1.526717557
2017-10-17,60.89,-0.44146501,595,-0.833333333,83.72,0.215465645,51.6,-1.526717557
2017-10-18,61.1,0.344884217,595,0,83.72,0.215465645,51.6,-1.526717557
2017-10-19,60.39,-1.16202946,595,0,83.72,0.215465645,51.6,-1.526717557
2017-10-20,60.69,0.496770989,590,-0.840336134,83.72,0.215465645,51.6,-1.526717557
2017-10-23,60.7,0.016477179,590,0,83.34,-0.453893932,51.6,-1.526717557
2017-10-24,60.73,0.049423394,590,0,83.34,-0.453893932,51.6,-1.526717557
2017-10-25,60.72,-0.016466326,595,0.847457627,83.34,-0.453893932,51.6,-1.526717557
2017-10-26,60.67,-0.082345191,595,0,83.34,-0.453893932,51.6,-1.526717557
2017-10-27,60.53,-0.230756552,595,0,83.34,-0.453893932,51.6,-1.526717557
2017-10-30,60.4,-0.214769536,595,0,83.06,-0.335973122,51.6,-1.526717557
2017-10-31,60.31,-0.149006623,605,1.680672269,83.06,-0.335973122,51.6,-1.526717557
2017-11-01,58.62,-2.802188692,605,0,83.06,-0.335973122,51.8,0.387596899
2017-11-02,59.45,1.415899011,605,0,83.06,-0.335973122,51.8,0.387596899
2017-11-03,59.56,0.185029437,605,0,83.06,-0.335973122,51.8,0.387596899
2017-11-06,62.74,5.339153794,605,0,82.6,-0.553816518,51.8,0.387596899
2017-11-07,61.59,-1.832961428,612,1.157024793,82.6,-0.553816518,51.8,0.387596899
2017-11-08,62.59,1.623640201,612,0,82.6,-0.553816518,51.8,0.387596899
2017-11-09,61.41,-1.885285189,612,0,82.6,-0.553816518,51.8,0.387596899
2017-11-10,61.79,0.618791728,611,-0.163398693,82.6,-0.553816518,51.8,0.387596899
2017-11-13,61.99,0.32367697,609,-0.327332242,81.9,-0.847457627,51.8,0.387596899
2017-11-14,61.79,-0.322632683,610,0.164203612,81.9,-0.847457627,51.8,0.387596899
2017-11-15,61.22,-0.922479366,610,0,81.9,-0.847457627,51.8,0.387596899
2017-11-16,61.6,0.620712186,609,-0.163934426,81.9,-0.847457627,51.8,0.387596899
2017-11-17,61.49,-0.178571429,606,-0.492610837,81.9,-0.847457627,51.8,0.387596899
2017-11-20,61.77,0.455358595,606,0,81.65,-0.305250305,51.8,0.387596899
2017-11-21,62.05,0.45329448,612,0.99009901,81.65,-0.305250305,51.8,0.387596899
2017-11-22,62.99,1.514907333,611,-0.163398693,81.65,-0.305250305,51.8,0.387596899
2017-11-24,62.55,-0.698523575,611,0,81.65,-0.305250305,51.8,0.387596899
2017-11-27,63.09,0.863309353,611,0,82.15,0.612369871,51.8,0.387596899
2017-11-28,63.14,0.079251862,611,0,82.15,0.612369871,51.8,0.387596899
2017-11-29,63.15,0.015837821,611,0,82.15,0.612369871,51.8,0.387596899
2017-11-30,63.36,0.332541568,611,0,82.15,0.612369871,51.8,0.387596899
2017-12-01,70.43,11.1584596,611,0,82.15,0.612369871,51.6,-0.386100386
2017-12-04,71.02,0.837711203,611,0,82.95,0.973828363,51.6,-0.386100386
2017-12-05,69.88,-1.605181639,629,2.94599018,82.95,0.973828363,51.6,-0.386100386
2017-12-06,67.46,-3.463079565,629,0,82.95,0.973828363,51.6,-0.386100386
2017-12-07,67.41,-0.074117996,629,0,82.95,0.973828363,51.6,-0.386100386
2017-12-08,68.47,1.572466993,629,0,82.95,0.973828363,51.6,-0.386100386
2017-12-11,68.61,0.204469111,629,0,82.81,-0.168776371,51.6,-0.386100386
2017-12-12,68.97,0.524704854,630,0.158982512,82.81,-0.168776371,51.6,-0.386100386
2017-12-13,69.34,0.53646513,630,0,82.81,-0.168776371,51.6,-0.386100386
2017-12-14,68.99,-0.504759158,635,0.793650794,82.81,-0.168776371,51.6,-0.386100386
2017-12-15,69.09,0.144948543,641,0.94488189,82.81,-0.168776371,51.6,-0.386100386
2017-12-18,70.47,1.997394703,642,0.15600624,82.87,0.072455018,51.6,-0.386100386
2017-12-19,70.4,-0.09933305,640,-0.31152648,82.87,0.072455018,51.6,-0.386100386
2017-12-20,70.45,0.071022727,640,0,82.87,0.072455018,51.6,-0.386100386
2017-12-21,70.71,0.369056068,640,0,82.87,0.072455018,51.6,-0.386100386
2017-12-22,70.87,0.22627634,635,-0.78125,82.87,0.072455018,51.6,-0.386100386
2017-12-26,71.01,0.1975448,635,0,83.63,0.917099071,51.6,-0.386100386
2017-12-27,71.12,0.154907759,634,-0.157480315,83.63,0.917099071,51.6,-0.386100386
2017-12-28,71.28,0.224971879,633,-0.157728707,83.63,0.917099071,51.6,-0.386100386
2017-12-29,71.28,0,636,0.473933649,83.63,0.917099071,51.6,-0.386100386
2018-01-02,73.9,3.675645342,635,-0.157232704,84.34,0.84897764,51.3,-0.581395349
2018-01-03,73.43,-0.635994587,662,4.251968504,84.34,0.84897764,51.3,-0.581395349
2018-01-04,74.61,1.606972627,663,0.151057402,84.34,0.84897764,51.3,-0.581395349
2018-01-05,75.39,1.045436269,662,-0.150829563,84.34,0.84897764,51.3,-0.581395349
2018-01-08,76.99,2.122297387,660,-0.302114804,85.32,1.161963481,51.3,-0.581395349
2018-01-09,77.62,0.818288089,660,0,85.32,1.161963481,51.3,-0.581395349
2018-01-10,77.4,-0.283432105,662,0.303030303,85.32,1.161963481,51.3,-0.581395349
2018-01-11,77.72,0.413436693,662,0,85.32,1.161963481,51.3,-0.581395349
2018-01-12,77.37,-0.450334534,663,0.151057402,85.32,1.161963481,51.3,-0.581395349
2018-01-16,76.51,-1.111541941,663,0,86.04,0.843881857,51.3,-0.581395349
2018-01-17,76.27,-0.313684486,666,0.452488688,86.04,0.843881857,51.3,-0.581395349
2018-01-18,76.18,-0.118001836,666,0,86.04,0.843881857,51.3,-0.581395349
2018-01-19,76.68,0.656340247,669,0.45045045,86.04,0.843881857,51.3,-0.581395349
2018-01-22,76.6,-0.104329682,675,0.896860987,86.76,0.836820084,51.3,-0.581395349
2018-01-23,75.96,-0.835509138,675,0,86.76,0.836820084,51.3,-0.581395349
2018-01-24,76.21,0.32912059,675,0,86.76,0.836820084,51.3,-0.581395349
2018-01-25,76.21,0,675,0,86.76,0.836820084,51.3,-0.581395349
2018-01-26,76.21,0,679,0.592592593,86.76,0.836820084,51.3,-0.581395349
2018-01-29,76.1,-0.144338013,677,-0.29455081,88.4,1.890272015,51.3,-0.581395349
2018-01-30,75.99,-0.144546649,679,0.295420975,88.4,1.890272015,51.3,-0.581395349
2018-01-31,75.86,-0.171075141,679,0,88.4,1.890272015,51.3,-0.581395349
2018-02-01,71.99,-5.101502768,679,0,88.4,1.890272015,50.3,-1.949317739
2018-02-02,72.94,1.319627726,679,0,88.4,1.890272015,50.3,-1.949317739
2018-02-05,74.34,1.919385797,679,0,89.1,0.791855204,50.3,-1.949317739
